project_id,project_name,department_id,start_year
2228,Project Delta 886,8062,2012
2229,Project Gamma 395,4093,2020
2230,Project Delta 827,6890,2014
2231,Project Gamma 486,1237,2018
2232,Project Zeta 859,5084,2016
2233,Project Epsilon 687,1617,2015
2234,Project Zeta 750,8935,2021
2235,Project Beta 311,6508,2015
2236,Project Epsilon 878,7261,2014
2237,Project Delta 145,9676,2011
2238,Project Gamma 627,7560,2021
2239,Project Zeta 221,9884,2012
2240,Project Zeta 789,9978,2022
2241,Project Alpha 986,8371,2022
2242,Project Beta 328,8556,2012
2243,Project Zeta 484,5695,2016
2244,Project Alpha 680,7703,2018
2245,Project Zeta 922,9514,2016
2246,Project Epsilon 172,2222,2016
2247,Project Delta 521,9508,2011
2248,Project Delta 847,9406,2023
2249,Project Epsilon 993,2586,2021
2250,Project Zeta 568,7423,2020
2251,Project Alpha 791,8231,2022
2252,Project Zeta 534,6174,2015
2253,Project Delta 910,4857,2018
2254,Project Zeta 534,6082,2023
2255,Project Epsilon 560,7247,2020
2256,Project Gamma 714,7602,2017
2257,Project Delta 593,3506,2021
2258,Project Zeta 911,8307,2010
2259,Project Alpha 573,5212,2010
2260,Project Zeta 934,6742,2018
2261,Project Beta 296,4067,2022
2262,Project Delta 340,3670,2019
2263,Project Beta 385,7662,2022
2264,Project Gamma 807,1530,2020
2265,Project Zeta 279,7111,2017
2266,Project Epsilon 612,6625,2023
2267,Project Gamma 559,856,2017
2268,Project Beta 760,8924,2015
2269,Project Gamma 960,6597,2010
2270,Project Zeta 861,5889,2012
2271,Project Alpha 570,3443,2012
2272,Project Alpha 354,3570,2010
2273,Project Zeta 440,8421,2022
2274,Project Delta 796,9183,2019
2275,Project Beta 918,8322,2018
2276,Project Alpha 268,2563,2019
2277,Project Zeta 936,5678,2015
2278,Project Delta 507,3572,2010
2279,Project Epsilon 635,8807,2013
2280,Project Delta 933,523,2017
2281,Project Epsilon 849,9538,2021
2282,Project Alpha 952,9851,2022
2283,Project Zeta 110,6840,2012
2284,Project Beta 801,1362,2015
2285,Project Zeta 388,3684,2022
2286,Project Gamma 400,1291,2019
2287,Project Delta 417,7441,2010
2288,Project Zeta 659,4674,2018
2289,Project Zeta 506,7996,2011
2290,Project Alpha 820,7207,2022
2291,Project Beta 400,9989,2018
2292,Project Zeta 423,9597,2016
2293,Project Beta 362,3311,2016
2294,Project Gamma 950,771,2019
2295,Project Gamma 206,6842,2012
2296,Project Zeta 812,6420,2017
2297,Project Beta 372,178,2018
2298,Project Epsilon 488,2687,2018
2299,Project Zeta 604,931,2011
2300,Project Zeta 352,2338,2023
2301,Project Alpha 481,6524,2016
2302,Project Delta 163,1033,2020
2303,Project Epsilon 178,8370,2017
2304,Project Alpha 575,1822,2010
2305,Project Gamma 904,5466,2021
2306,Project Epsilon 686,9808,2012
2307,Project Zeta 146,7805,2022
2308,Project Alpha 628,9966,2018
2309,Project Zeta 122,2456,2012
2310,Project Alpha 348,1715,2018
2311,Project Epsilon 763,6515,2010
2312,Project Gamma 135,3127,2014
2313,Project Delta 211,1473,2017
2314,Project Beta 402,1473,2017
2315,Project Zeta 362,1442,2014
2316,Project Delta 955,5660,2015
2317,Project Gamma 435,1408,2022
2318,Project Beta 353,3383,2015
2319,Project Gamma 701,1229,2016
2320,Project Gamma 863,1428,2015
2321,Project Zeta 520,6655,2013
2322,Project Alpha 806,3218,2016
2323,Project Beta 338,8398,2016
2324,Project Zeta 415,8339,2016
2325,Project Gamma 119,894,2017
2326,Project Gamma 368,3421,2015
2327,Project Beta 922,5195,2023
2328,Project Zeta 101,1054,2019
2329,Project Alpha 523,5995,2013
2330,Project Delta 365,7554,2010
2331,Project Delta 766,7130,2019
2332,Project Delta 964,7863,2017
2333,Project Epsilon 740,1624,2023
2334,Project Beta 371,1057,2014
2335,Project Gamma 253,4490,2023
2336,Project Gamma 660,7098,2014
2337,Project Epsilon 166,5184,2013
2338,Project Gamma 125,9352,2010
2339,Project Zeta 371,3217,2015
2340,Project Zeta 875,1244,2023
2341,Project Epsilon 383,644,2016
2342,Project Beta 712,2514,2019
2343,Project Zeta 363,6620,2015
2344,Project Alpha 898,3350,2012
2345,Project Delta 187,806,2010
2346,Project Gamma 733,9550,2011
2347,Project Beta 539,4592,2022
2348,Project Beta 628,4347,2022
2349,Project Delta 828,424,2021
2350,Project Epsilon 674,1606,2019
2351,Project Beta 762,282,2015
2352,Project Alpha 720,1558,2016
2353,Project Beta 344,9283,2020
2354,Project Zeta 255,3996,2023
2355,Project Delta 230,5208,2019
2356,Project Beta 237,9051,2016
2357,Project Gamma 601,1962,2011
2358,Project Zeta 983,9954,2012
2359,Project Zeta 400,9403,2021
2360,Project Alpha 243,8370,2022
2361,Project Zeta 891,3472,2010
2362,Project Alpha 537,2838,2023
2363,Project Beta 876,8717,2011
2364,Project Epsilon 316,2785,2014
2365,Project Gamma 218,6791,2017
2366,Project Epsilon 191,8087,2017
2367,Project Delta 225,9390,2016
2368,Project Alpha 603,1399,2011
2369,Project Delta 244,2447,2013
2370,Project Beta 820,5346,2019
2371,Project Alpha 354,3434,2015
2372,Project Beta 184,6117,2013
2373,Project Gamma 542,2746,2021
2374,Project Epsilon 978,7544,2021
2375,Project Beta 835,5098,2015
2376,Project Zeta 948,361,2022
2377,Project Gamma 835,460,2019
2378,Project Gamma 206,4366,2022
2379,Project Delta 781,8134,2011
2380,Project Delta 663,2717,2018
2381,Project Zeta 724,8819,2012
2382,Project Alpha 649,2107,2014
2383,Project Gamma 495,8969,2012
2384,Project Alpha 509,3189,2016
2385,Project Beta 712,7999,2010
2386,Project Beta 635,7068,2023
2387,Project Zeta 391,7196,2013
2388,Project Beta 833,2661,2013
2389,Project Beta 241,4133,2012
2390,Project Delta 304,7422,2023
2391,Project Epsilon 842,3520,2016
2392,Project Epsilon 864,1288,2012
2393,Project Gamma 357,1705,2014
2394,Project Gamma 239,8544,2022
2395,Project Delta 932,8872,2014
2396,Project Delta 455,122,2014
2397,Project Gamma 576,4638,2021
2398,Project Alpha 553,6952,2014
2399,Project Beta 379,4405,2011
2400,Project Alpha 452,7508,2019
2401,Project Gamma 783,551,2016
2402,Project Zeta 429,2991,2022
2403,Project Gamma 322,2894,2019
2404,Project Beta 747,2101,2014
2405,Project Gamma 955,4402,2020
2406,Project Epsilon 872,3801,2014
2407,Project Zeta 483,1945,2019
2408,Project Epsilon 477,5231,2010
2409,Project Epsilon 767,9891,2017
2410,Project Delta 425,4323,2017
2411,Project Beta 834,8909,2022
2412,Project Alpha 861,5280,2020
2413,Project Delta 128,7012,2016
2414,Project Beta 454,9,2011
2415,Project Zeta 539,2840,2012
2416,Project Alpha 407,3198,2020
2417,Project Delta 554,2047,2014
2418,Project Epsilon 986,4674,2018
2419,Project Delta 268,4617,2018
2420,Project Gamma 698,2119,2016
2421,Project Alpha 456,2817,2018
2422,Project Zeta 794,3895,2010
2423,Project Gamma 869,6963,2018
2424,Project Beta 845,842,2023
2425,Project Epsilon 975,772,2018
2426,Project Beta 121,7765,2020
2427,Project Epsilon 974,71,2019
2428,Project Epsilon 626,2990,2012
2429,Project Alpha 694,2120,2015
2430,Project Beta 741,1885,2010
2431,Project Zeta 820,9722,2014
2432,Project Beta 300,5661,2020
2433,Project Gamma 602,9256,2011
2434,Project Beta 150,2570,2017
2435,Project Epsilon 233,9626,2023
2436,Project Epsilon 111,2745,2015
2437,Project Alpha 123,254,2022
2438,Project Zeta 271,2776,2017
2439,Project Epsilon 674,2232,2023
2440,Project Gamma 957,7596,2019
2441,Project Epsilon 948,8397,2018
2442,Project Beta 440,4107,2013
2443,Project Beta 541,557,2013
2444,Project Beta 960,2798,2014
2445,Project Alpha 664,73,2023
2446,Project Zeta 579,7760,2020
2447,Project Alpha 112,3818,2017
2448,Project Epsilon 206,8040,2011
2449,Project Gamma 150,6223,2018
2450,Project Gamma 251,4812,2016
2451,Project Alpha 618,8358,2018
2452,Project Epsilon 478,9436,2012
2453,Project Zeta 151,8870,2015
2454,Project Alpha 466,1381,2022
2455,Project Beta 243,8360,2016
2456,Project Delta 146,353,2019
2457,Project Epsilon 738,7483,2021
2458,Project Gamma 691,4599,2011
2459,Project Alpha 897,7243,2011
2460,Project Gamma 696,1024,2013
2461,Project Delta 402,8206,2021
2462,Project Delta 354,7721,2012
2463,Project Zeta 452,351,2022
2464,Project Alpha 249,5179,2019
2465,Project Epsilon 536,8293,2014
2466,Project Epsilon 806,3339,2014
2467,Project Beta 815,2217,2019
2468,Project Zeta 804,7235,2018
2469,Project Zeta 536,8033,2011
2470,Project Gamma 419,3017,2022
2471,Project Zeta 941,9290,2021
2472,Project Gamma 789,9748,2022
2473,Project Gamma 922,7945,2011
2474,Project Epsilon 409,7198,2020
2475,Project Zeta 608,846,2010
2476,Project Delta 190,9834,2022
2477,Project Alpha 859,772,2013
2478,Project Gamma 293,3588,2016
2479,Project Beta 457,2434,2011
2480,Project Zeta 581,2942,2013
2481,Project Gamma 111,5545,2022
2482,Project Zeta 188,6109,2015
2483,Project Epsilon 838,8902,2020
2484,Project Delta 530,4057,2023
2485,Project Alpha 774,4458,2020
2486,Project Beta 654,7640,2010
2487,Project Delta 212,1054,2015
2488,Project Gamma 249,1899,2011
2489,Project Zeta 634,8196,2019
2490,Project Gamma 726,4208,2019
2491,Project Zeta 217,2424,2021
2492,Project Zeta 495,5329,2020
2493,Project Epsilon 443,1927,2017
2494,Project Beta 338,6454,2020
2495,Project Delta 533,5005,2018
2496,Project Alpha 385,3655,2011
2497,Project Beta 907,7382,2014
2498,Project Alpha 882,11,2021
2499,Project Alpha 680,8960,2010
2500,Project Alpha 945,1762,2010
2501,Project Delta 353,9097,2012
2502,Project Beta 380,4447,2013
2503,Project Beta 493,5691,2022
2504,Project Gamma 682,5149,2011
2505,Project Zeta 626,9960,2020
2506,Project Zeta 613,1975,2020
2507,Project Epsilon 598,8202,2020
2508,Project Zeta 438,5337,2011
2509,Project Delta 712,1848,2015
2510,Project Gamma 993,3907,2016
2511,Project Epsilon 671,669,2020
2512,Project Beta 376,6016,2019
2513,Project Zeta 362,8747,2019
2514,Project Beta 129,4647,2019
2515,Project Gamma 150,8594,2010
2516,Project Epsilon 999,1139,2010
2517,Project Alpha 526,9611,2015
2518,Project Delta 727,8863,2011
2519,Project Epsilon 648,3539,2013
2520,Project Beta 187,6514,2017
2521,Project Epsilon 876,2760,2016
2522,Project Delta 394,282,2022
2523,Project Zeta 343,790,2017
2524,Project Gamma 102,5518,2019
2525,Project Epsilon 680,444,2020
2526,Project Delta 384,338,2018
2527,Project Alpha 161,6153,2017
2528,Project Alpha 158,9425,2011
2529,Project Delta 738,6158,2015
2530,Project Alpha 118,5342,2019
2531,Project Beta 949,418,2018
2532,Project Delta 436,3525,2021
2533,Project Delta 396,9490,2014
2534,Project Gamma 807,5856,2021
2535,Project Epsilon 300,9732,2013
2536,Project Alpha 637,5970,2023
2537,Project Zeta 545,6312,2021
2538,Project Zeta 440,4196,2019
2539,Project Beta 361,7574,2018
2540,Project Alpha 912,2422,2022
2541,Project Delta 629,8984,2018
2542,Project Zeta 227,119,2017
2543,Project Zeta 916,9141,2023
2544,Project Delta 821,3905,2012
2545,Project Alpha 182,9802,2017
2546,Project Alpha 743,3571,2010
2547,Project Delta 742,8606,2011
2548,Project Delta 856,6944,2012
2549,Project Beta 835,2832,2015
2550,Project Gamma 643,8918,2011
2551,Project Alpha 762,1906,2012
2552,Project Zeta 550,7592,2016
2553,Project Alpha 471,1563,2018
2554,Project Alpha 560,8239,2023
2555,Project Gamma 418,2078,2014
2556,Project Delta 579,7123,2022
2557,Project Zeta 915,319,2010
2558,Project Gamma 990,2277,2022
2559,Project Gamma 722,7271,2016
2560,Project Gamma 608,1515,2012
2561,Project Gamma 362,4887,2023
2562,Project Gamma 658,4937,2022
2563,Project Delta 681,5782,2011
2564,Project Epsilon 500,1045,2014
2565,Project Epsilon 974,293,2023
2566,Project Alpha 949,4336,2010
2567,Project Zeta 999,9626,2010
2568,Project Gamma 410,4927,2014
2569,Project Epsilon 532,2785,2020
2570,Project Zeta 483,2371,2023
2571,Project Alpha 531,5724,2013
2572,Project Epsilon 944,7484,2023
2573,Project Zeta 322,9537,2022
2574,Project Zeta 149,7496,2016
2575,Project Delta 860,6592,2017
2576,Project Gamma 818,2487,2023
2577,Project Gamma 759,4875,2012
2578,Project Alpha 963,3943,2011
2579,Project Gamma 592,9654,2019
2580,Project Delta 109,6626,2015
2581,Project Epsilon 167,1679,2012
2582,Project Gamma 477,957,2022
2583,Project Delta 548,9023,2013
2584,Project Delta 329,5363,2010
2585,Project Zeta 916,6907,2021
2586,Project Epsilon 149,1687,2019
2587,Project Beta 249,7529,2011
2588,Project Delta 525,2807,2013
2589,Project Epsilon 761,3751,2015
2590,Project Beta 529,21,2011
2591,Project Delta 744,7331,2012
2592,Project Delta 451,5502,2018
2593,Project Alpha 957,3343,2012
2594,Project Delta 200,3112,2015
2595,Project Zeta 913,4260,2012
2596,Project Delta 965,90,2011
2597,Project Zeta 961,9025,2012
2598,Project Beta 307,2173,2020
2599,Project Zeta 158,845,2012
2600,Project Gamma 982,3650,2010
2601,Project Gamma 949,6539,2017
2602,Project Zeta 416,280,2022
2603,Project Delta 196,8922,2022
2604,Project Zeta 915,6099,2013
2605,Project Beta 215,1271,2015
2606,Project Delta 402,8309,2013
2607,Project Gamma 970,6795,2012
2608,Project Zeta 668,7549,2015
2609,Project Beta 802,1745,2022
2610,Project Epsilon 364,8896,2023
2611,Project Beta 343,6205,2014
2612,Project Epsilon 254,1815,2015
2613,Project Beta 940,9617,2016
2614,Project Gamma 472,8535,2017
2615,Project Alpha 487,6292,2013
2616,Project Zeta 726,3429,2021
2617,Project Alpha 312,2173,2012
2618,Project Alpha 544,9046,2021
2619,Project Epsilon 147,7641,2010
2620,Project Alpha 624,2555,2023
2621,Project Alpha 951,5479,2015
2622,Project Delta 369,1436,2012
2623,Project Gamma 202,2923,2011
2624,Project Epsilon 659,3121,2021
2625,Project Beta 397,250,2023
2626,Project Zeta 179,7687,2019
2627,Project Zeta 174,9714,2014
2628,Project Gamma 814,5602,2020
2629,Project Gamma 584,7160,2021
2630,Project Delta 695,6174,2012
2631,Project Gamma 306,6734,2017
2632,Project Alpha 204,7955,2011
2633,Project Zeta 239,708,2013
2634,Project Gamma 475,7858,2021
2635,Project Gamma 225,7281,2015
2636,Project Delta 452,2830,2013
2637,Project Alpha 148,2138,2012
2638,Project Gamma 282,2115,2013
2639,Project Delta 193,6594,2016
2640,Project Gamma 333,3559,2020
2641,Project Zeta 297,5827,2011
2642,Project Epsilon 737,7400,2020
2643,Project Zeta 263,1073,2011
2644,Project Alpha 424,2188,2019
2645,Project Beta 552,143,2023
2646,Project Epsilon 797,9477,2013
2647,Project Zeta 156,6909,2022
2648,Project Delta 539,4206,2012
2649,Project Alpha 749,1911,2021
2650,Project Alpha 610,4024,2011
2651,Project Alpha 179,658,2019
2652,Project Alpha 131,4300,2016
2653,Project Alpha 149,5433,2012
2654,Project Zeta 147,5101,2019
2655,Project Gamma 947,6342,2016
2656,Project Epsilon 930,6562,2021
2657,Project Gamma 191,342,2013
2658,Project Epsilon 962,9785,2015
2659,Project Beta 583,2976,2012
2660,Project Delta 891,8673,2013
2661,Project Epsilon 287,9838,2010
2662,Project Beta 448,3514,2012
2663,Project Gamma 374,8664,2018
2664,Project Epsilon 987,365,2017
2665,Project Delta 712,7139,2015
2666,Project Delta 584,6536,2015
2667,Project Gamma 318,9369,2015
2668,Project Epsilon 268,9079,2019
2669,Project Alpha 362,6942,2013
2670,Project Alpha 270,4841,2015
2671,Project Zeta 342,4247,2017
2672,Project Gamma 695,1079,2011
2673,Project Delta 134,8345,2014
2674,Project Zeta 925,7627,2018
2675,Project Zeta 223,9143,2012
2676,Project Beta 267,3498,2020
2677,Project Zeta 372,4441,2020
2678,Project Epsilon 917,4745,2014
2679,Project Delta 907,4950,2018
2680,Project Gamma 637,5818,2022
2681,Project Zeta 504,5086,2014
2682,Project Gamma 182,4301,2012
2683,Project Alpha 744,6029,2017
2684,Project Beta 735,9608,2011
2685,Project Gamma 235,6217,2021
2686,Project Alpha 591,1053,2013
2687,Project Beta 908,9492,2011
2688,Project Gamma 339,8767,2012
2689,Project Delta 512,4615,2020
2690,Project Delta 218,2168,2013
2691,Project Zeta 715,5761,2015
2692,Project Gamma 475,2414,2015
2693,Project Zeta 684,1832,2023
2694,Project Beta 552,2832,2023
2695,Project Alpha 943,6771,2022
2696,Project Delta 551,3568,2010
2697,Project Epsilon 792,7551,2018
2698,Project Alpha 346,3504,2014
2699,Project Delta 672,6474,2012
2700,Project Alpha 831,7846,2015
2701,Project Beta 676,1897,2023
2702,Project Epsilon 189,9539,2013
2703,Project Epsilon 261,8471,2020
2704,Project Epsilon 942,1374,2018
2705,Project Zeta 315,5251,2010
2706,Project Delta 341,8198,2014
2707,Project Epsilon 753,5274,2015
2708,Project Alpha 471,604,2016
2709,Project Epsilon 221,5665,2011
2710,Project Zeta 188,4344,2016
2711,Project Beta 571,8229,2015
2712,Project Delta 888,6668,2012
2713,Project Alpha 580,6434,2012
2714,Project Zeta 573,2903,2014
2715,Project Beta 937,8281,2023
2716,Project Alpha 412,4410,2023
2717,Project Gamma 519,5750,2011
2718,Project Zeta 966,4400,2019
2719,Project Epsilon 563,5619,2013
2720,Project Zeta 135,1142,2014
2721,Project Gamma 494,3481,2013
2722,Project Epsilon 367,5267,2015
2723,Project Gamma 441,55,2011
2724,Project Beta 771,2332,2012
2725,Project Alpha 731,8540,2020
2726,Project Epsilon 404,9173,2011
2727,Project Beta 180,2100,2010
2728,Project Gamma 997,9940,2013
2729,Project Alpha 666,9404,2018
2730,Project Epsilon 829,3838,2010
2731,Project Epsilon 818,2491,2020
2732,Project Beta 255,649,2012
2733,Project Zeta 416,1132,2022
2734,Project Delta 536,6678,2022
2735,Project Epsilon 549,748,2023
2736,Project Zeta 513,8692,2013
2737,Project Zeta 660,2604,2018
2738,Project Beta 487,6698,2017
2739,Project Gamma 161,302,2020
2740,Project Alpha 712,7879,2017
2741,Project Beta 435,4811,2019
2742,Project Zeta 519,3036,2015
2743,Project Zeta 949,9793,2015
2744,Project Epsilon 118,1889,2012
2745,Project Alpha 322,5968,2015
2746,Project Beta 153,1937,2012
2747,Project Gamma 327,4137,2020
2748,Project Beta 542,4235,2016
2749,Project Delta 695,3648,2017
2750,Project Alpha 536,7792,2020
2751,Project Gamma 545,4890,2014
2752,Project Alpha 315,1415,2014
2753,Project Epsilon 279,3007,2011
2754,Project Alpha 734,4266,2022
2755,Project Gamma 872,8091,2012
2756,Project Alpha 981,5686,2015
2757,Project Gamma 332,2667,2011
2758,Project Delta 929,9038,2023
2759,Project Gamma 946,5764,2015
2760,Project Alpha 257,6349,2023
2761,Project Epsilon 391,6020,2010
2762,Project Gamma 635,3417,2021
2763,Project Delta 155,7579,2012
2764,Project Beta 673,8240,2014
2765,Project Epsilon 690,3266,2019
2766,Project Beta 912,8718,2020
2767,Project Epsilon 848,6658,2016
2768,Project Epsilon 692,8658,2010
2769,Project Alpha 131,6553,2020
2770,Project Zeta 448,2950,2018
2771,Project Gamma 391,5106,2021
2772,Project Beta 132,5145,2012
2773,Project Zeta 316,6968,2011
2774,Project Gamma 988,1567,2016
2775,Project Beta 768,7294,2010
2776,Project Delta 753,2653,2017
2777,Project Gamma 822,2283,2010
2778,Project Alpha 995,5727,2010
2779,Project Beta 765,4814,2022
2780,Project Alpha 553,9341,2019
2781,Project Beta 716,7256,2017
2782,Project Zeta 674,8399,2023
2783,Project Alpha 148,4303,2018
2784,Project Gamma 699,1644,2015
2785,Project Epsilon 125,5879,2023
2786,Project Gamma 274,4849,2018
2787,Project Delta 635,4630,2020
2788,Project Alpha 415,1717,2022
2789,Project Gamma 611,1712,2014
2790,Project Alpha 796,8393,2023
2791,Project Epsilon 574,7995,2023
2792,Project Epsilon 877,5723,2023
2793,Project Alpha 431,6564,2019
2794,Project Epsilon 950,2632,2012
2795,Project Epsilon 217,3270,2017
2796,Project Zeta 886,9541,2010
2797,Project Zeta 164,6521,2018
2798,Project Epsilon 388,226,2014
2799,Project Zeta 589,6616,2021
2800,Project Beta 335,188,2022
2801,Project Epsilon 808,9533,2014
2802,Project Delta 893,9771,2011
2803,Project Gamma 204,5152,2020
2804,Project Epsilon 290,8214,2014
2805,Project Beta 578,6227,2017
2806,Project Delta 384,1679,2016
2807,Project Gamma 347,7285,2014
2808,Project Delta 852,6146,2022
